SECTOR_POLYGON	SECTOR_ID	CITY
[[-46.629816, -23.629186], [-46.631553, -23.629446], [-46.632818, -23.629626], [-46.633522, -23.629708], [-46.634085, -23.629742], [-46.634494, -23.629756], [-46.634852, -23.629743], [-46.636739, -23.62958], [-46.638916, -23.629358], [-46.640003, -23.629249], [-46.640656, -23.629217], [-46.640893, -23.629215], [-46.64104, -23.629226], [-46.641368, -23.629273], [-46.64137, -23.629312], [-46.641371, -23.62932], [-46.641374, -23.629358], [-46.641377, -23.629408], [-46.641382, -23.629466], [-46.641383, -23.629492], [-46.641315, -23.629494], [-46.64131, -23.629495], [-46.641308, -23.629495], [-46.641149, -23.629522], [-46.640501, -23.629668], [-46.639547, -23.629869], [-46.638804, -23.630039], [-46.638721, -23.630058], [-46.637858, -23.630283], [-46.637786, -23.630301], [-46.63726, -23.630297], [-46.637012, -23.630298], [-46.63648, -23.630301], [-46.635235, -23.6303], [-46.634731, -23.6303], [-46.634172, -23.630305], [-46.63354, -23.630313], [-46.633111, -23.630312], [-46.632861, -23.630319], [-46.632797, -23.630331], [-46.632603, -23.630515], [-46.632422, -23.630702], [-46.632068, -23.631066], [-46.631857, -23.631286], [-46.631765, -23.63157], [-46.631717, -23.631734], [-46.631679, -23.631862], [-46.631525, -23.632387], [-46.631432, -23.632701], [-46.631001, -23.632596], [-46.630901, -23.632571], [-46.6306, -23.632493], [-46.630466, -23.632438], [-46.630046, -23.632424], [-46.629994, -23.631453], [-46.629968, -23.630963], [-46.629903, -23.63014]]	355030838000245	JABAQUARA
[[-46.663063, -23.659506], [-46.663184, -23.659675], [-46.6632, -23.660171], [-46.663185, -23.660359], [-46.663159, -23.660497], [-46.663108, -23.660637], [-46.663006, -23.66081], [-46.662979, -23.660855], [-46.662771, -23.661107], [-46.662686, -23.661191], [-46.6626, -23.661276], [-46.662118, -23.661938], [-46.661858, -23.662272], [-46.661806, -23.662338], [-46.661758, -23.662395], [-46.661167, -23.663195], [-46.661038, -23.663362], [-46.660876, -23.663536], [-46.660784, -23.663624], [-46.660659, -23.663733], [-46.660302, -23.664024], [-46.660014, -23.664242], [-46.659903, -23.664325], [-46.659682, -23.664469], [-46.659647, -23.664417], [-46.659591, -23.664322], [-46.659473, -23.664112], [-46.659408, -23.663997], [-46.659397, -23.663964], [-46.659378, -23.663904], [-46.659364, -23.663834], [-46.659345, -23.66368], [-46.65933, -23.663502], [-46.659329, -23.663388], [-46.659329, -23.663329], [-46.659332, -23.66326], [-46.659324, -23.663077], [-46.659324, -23.663005], [-46.659325, -23.662951], [-46.659323, -23.662798], [-46.65932, -23.662708], [-46.659307, -23.662625], [-46.659273, -23.662526], [-46.659241, -23.662456], [-46.659192, -23.662358], [-46.659167, -23.662301], [-46.659128, -23.662244], [-46.659105, -23.66219], [-46.659045, -23.662085], [-46.658945, -23.661938], [-46.6588, -23.661695], [-46.658734, -23.661535], [-46.658998, -23.661669], [-46.659225, -23.661779], [-46.659368, -23.661825], [-46.659495, -23.66185], [-46.659605, -23.661852], [-46.659718, -23.661839], [-46.659804, -23.66181], [-46.659934, -23.661746], [-46.66001, -23.661704], [-46.660096, -23.661618], [-46.660268, -23.661398], [-46.660477, -23.661123], [-46.660752, -23.66077], [-46.660914, -23.660544], [-46.66109, -23.66032], [-46.661461, -23.65983], [-46.661648, -23.659593], [-46.66174, -23.659512], [-46.661805, -23.659471], [-46.661858, -23.659444], [-46.66198, -23.659387], [-46.662133, -23.659367], [-46.662306, -23.659394], [-46.662506, -23.659531], [-46.662656, -23.659268], [-46.662798, -23.658949]]	355030838000114	JABAQUARA
[[-46.668847, -23.653035], [-46.668749, -23.653183], [-46.668642, -23.653331], [-46.668562, -23.653429], [-46.668443, -23.653562], [-46.668346, -23.653667], [-46.668221, -23.653776], [-46.668084, -23.653888], [-46.66754, -23.654281], [-46.667399, -23.65438], [-46.667302, -23.654458], [-46.667211, -23.65454], [-46.667143, -23.654611], [-46.666742, -23.65512], [-46.666681, -23.655074], [-46.666605, -23.654997], [-46.666154, -23.654465], [-46.666006, -23.654561], [-46.665925, -23.654609], [-46.665639, -23.65424], [-46.665282, -23.65379], [-46.66501, -23.653457], [-46.664987, -23.653412], [-46.66498, -23.653358], [-46.665055, -23.653285], [-46.665404, -23.653045], [-46.665897, -23.652705], [-46.665691, -23.652435], [-46.665219, -23.651849], [-46.665401, -23.651727], [-46.665713, -23.651521], [-46.666118, -23.651239], [-46.666608, -23.650914], [-46.6667, -23.650852], [-46.667042, -23.650632], [-46.667066, -23.650669], [-46.667279, -23.650931], [-46.667705, -23.651449], [-46.667773, -23.651521], [-46.668116, -23.651943], [-46.668341, -23.652212], [-46.668401, -23.652291], [-46.668761, -23.652729], [-46.668872, -23.652821], [-46.668948, -23.65285]]	355030838000173	JABAQUARA
[[-46.641299, -23.640241], [-46.64128, -23.639991], [-46.641258, -23.63977], [-46.641227, -23.639269], [-46.641201, -23.638871], [-46.641177, -23.638477], [-46.641172, -23.638353], [-46.641169, -23.638353], [-46.641172, -23.638349], [-46.64117, -23.638021], [-46.641159, -23.637625], [-46.64115, -23.637348], [-46.641557, -23.6375], [-46.641584, -23.637594], [-46.641785, -23.637947], [-46.64206, -23.63836], [-46.642557, -23.639011], [-46.64282, -23.639392], [-46.642895, -23.639494], [-46.643224, -23.639997], [-46.643336, -23.640185], [-46.643701, -23.640906], [-46.643774, -23.641105], [-46.643885, -23.641366], [-46.643983, -23.641601], [-46.644033, -23.641686], [-46.644094, -23.641865], [-46.644197, -23.642067], [-46.644304, -23.642337], [-46.644426, -23.642594], [-46.644565, -23.64293], [-46.644644, -23.643151], [-46.644729, -23.643433], [-46.644591, -23.643385], [-46.644413, -23.643377], [-46.644191, -23.643383], [-46.643962, -23.643399], [-46.643905, -23.643423], [-46.643883, -23.643327], [-46.643869, -23.643172], [-46.643845, -23.643027], [-46.64378, -23.642895], [-46.643615, -23.642721], [-46.643469, -23.642613], [-46.6434, -23.642563], [-46.643215, -23.642505], [-46.642647, -23.64239], [-46.642525, -23.642353], [-46.642259, -23.642254], [-46.642112, -23.642186], [-46.641921, -23.642104], [-46.641615, -23.641887], [-46.641471, -23.641736], [-46.641426, -23.641682], [-46.641343, -23.641625], [-46.641369, -23.641451], [-46.641357, -23.641105], [-46.641338, -23.640834], [-46.641305, -23.640468], [-46.641304, -23.640442]]	355030838000089	JABAQUARA
[[-46.639524, -23.64073], [-46.639387, -23.640943], [-46.639351, -23.641105], [-46.639373, -23.641862], [-46.639355, -23.64219], [-46.639258, -23.642487], [-46.639198, -23.64261], [-46.639132, -23.64268], [-46.639026, -23.642734], [-46.638921, -23.642747], [-46.638683, -23.642728], [-46.638527, -23.642702], [-46.638257, -23.642577], [-46.637941, -23.642367], [-46.637934, -23.642363], [-46.637684, -23.642194], [-46.637508, -23.64205], [-46.637412, -23.641939], [-46.637389, -23.641913], [-46.637157, -23.641656], [-46.637064, -23.641564], [-46.636815, -23.641381], [-46.636401, -23.641118], [-46.636435, -23.640994], [-46.636495, -23.640774], [-46.636539, -23.640563], [-46.636543, -23.640508], [-46.636562, -23.640374], [-46.636532, -23.640214], [-46.636491, -23.64006], [-46.636347, -23.63974], [-46.636252, -23.639607], [-46.636144, -23.639489], [-46.635816, -23.639194], [-46.635576, -23.639023], [-46.6355, -23.638981], [-46.635349, -23.638893], [-46.635208, -23.63881], [-46.635392, -23.638745], [-46.635532, -23.638724], [-46.635724, -23.638698], [-46.635816, -23.638691], [-46.636049, -23.63869], [-46.636287, -23.638729], [-46.63652, -23.638783], [-46.636748, -23.638842], [-46.636917, -23.638882], [-46.637058, -23.638958], [-46.637186, -23.639011], [-46.637669, -23.639229], [-46.637822, -23.639305], [-46.638015, -23.639373], [-46.638075, -23.639428], [-46.638239, -23.639535], [-46.638394, -23.639612], [-46.638512, -23.639651], [-46.638641, -23.639676], [-46.638753, -23.63968], [-46.63899, -23.639646], [-46.639005, -23.639783], [-46.639081, -23.639849], [-46.639264, -23.640079], [-46.639387, -23.640182], [-46.639706, -23.64043], [-46.639755, -23.64047]]	355030838000194	JABAQUARA
[[-46.660737, -23.642085], [-46.660799, -23.641844], [-46.660858, -23.64165], [-46.660842, -23.64153], [-46.661059, -23.641636], [-46.661858, -23.642025], [-46.662783, -23.642448], [-46.662927, -23.642492], [-46.663211, -23.642955], [-46.663223, -23.643022], [-46.663219, -23.643062], [-46.663146, -23.643243], [-46.662959, -23.64339], [-46.662887, -23.643435], [-46.662906, -23.643515], [-46.662927, -23.643571], [-46.662962, -23.643612], [-46.66308, -23.643693], [-46.663336, -23.643848], [-46.663702, -23.644068], [-46.663902, -23.644195], [-46.664023, -23.643948], [-46.664187, -23.643621], [-46.664334, -23.643332], [-46.66456, -23.64287], [-46.664696, -23.642591], [-46.664776, -23.642424], [-46.665818, -23.642735], [-46.66564, -23.643045], [-46.665344, -23.643524], [-46.665155, -23.643822], [-46.665053, -23.644158], [-46.664907, -23.644525], [-46.664836, -23.644648], [-46.664654, -23.644941], [-46.664607, -23.645023], [-46.664435, -23.645224], [-46.664137, -23.645476], [-46.663731, -23.645798], [-46.663638, -23.645736], [-46.66326, -23.645374], [-46.662917, -23.645045], [-46.662488, -23.644649], [-46.662352, -23.644522], [-46.662029, -23.644242], [-46.661858, -23.644079], [-46.661599, -23.643852], [-46.661475, -23.643738], [-46.661212, -23.643494], [-46.661088, -23.643296], [-46.660979, -23.642989], [-46.660956, -23.642877], [-46.660878, -23.642669], [-46.660725, -23.642254], [-46.660724, -23.642178], [-46.661011, -23.642361], [-46.661015, -23.642737], [-46.66146, -23.642733], [-46.661455, -23.642356], [-46.661011, -23.642361], [-46.660916, -23.641887], [-46.660921, -23.642313], [-46.661419, -23.642307], [-46.661413, -23.641882], [-46.660916, -23.641887]]	355030838000226	JABAQUARA
[[-46.633143, -23.646107], [-46.633156, -23.646102], [-46.633471, -23.645976], [-46.63371, -23.645902], [-46.634051, -23.645815], [-46.6345, -23.645691], [-46.634529, -23.645684], [-46.635124, -23.645527], [-46.635401, -23.645448], [-46.635469, -23.645621], [-46.635801, -23.646313], [-46.636051, -23.646858], [-46.636365, -23.647502], [-46.636406, -23.647593], [-46.635816, -23.647837], [-46.635588, -23.647926], [-46.635328, -23.648038], [-46.635277, -23.648062], [-46.635245, -23.648093], [-46.635238, -23.648132], [-46.635236, -23.6482], [-46.635242, -23.64825], [-46.635227, -23.648362], [-46.635158, -23.648406], [-46.634979, -23.648479], [-46.634661, -23.648611], [-46.634215, -23.648774], [-46.634147, -23.648799], [-46.633651, -23.648994], [-46.633394, -23.649103], [-46.633127, -23.649206], [-46.633026, -23.648945], [-46.632985, -23.648795], [-46.632896, -23.64848], [-46.632882, -23.648382], [-46.632901, -23.648323], [-46.632929, -23.64826], [-46.632942, -23.648207], [-46.632958, -23.648138], [-46.633012, -23.648043], [-46.633087, -23.647968], [-46.633187, -23.647885], [-46.633277, -23.647838], [-46.633293, -23.647764], [-46.633311, -23.647727], [-46.633329, -23.647711], [-46.633287, -23.647637], [-46.633215, -23.647522], [-46.633151, -23.647397], [-46.633059, -23.647172], [-46.633018, -23.647006], [-46.633005, -23.646846], [-46.633001, -23.64667], [-46.633004, -23.646545], [-46.632774, -23.646313], [-46.63275, -23.646283]]	355030838000149	JABAQUARA
[[-46.633915, -23.650871], [-46.633604, -23.650971], [-46.633526, -23.651048], [-46.633436, -23.650881], [-46.632789, -23.649347], [-46.632614, -23.648873], [-46.632733, -23.648828], [-46.632838, -23.648923], [-46.632997, -23.648984], [-46.633127, -23.649206], [-46.633394, -23.649103], [-46.633651, -23.648994], [-46.634147, -23.648799], [-46.634215, -23.648774], [-46.634661, -23.648611], [-46.634979, -23.648479], [-46.635158, -23.648406], [-46.635227, -23.648362], [-46.635242, -23.64825], [-46.63534, -23.64833], [-46.635653, -23.648558], [-46.635816, -23.648681], [-46.635916, -23.648755], [-46.636584, -23.649241], [-46.636706, -23.649348], [-46.636559, -23.649888], [-46.636534, -23.65001], [-46.637023, -23.650107], [-46.63724, -23.650138], [-46.637688, -23.650224], [-46.638077, -23.650105], [-46.637873, -23.650223], [-46.63731, -23.650465], [-46.63652, -23.650776], [-46.636407, -23.650813], [-46.636138, -23.650914], [-46.635816, -23.651042], [-46.634934, -23.651393], [-46.634765, -23.651103], [-46.634613, -23.650861], [-46.634494, -23.650664]]	355030838000150	JABAQUARA
[[-46.636156, -23.645231], [-46.636017, -23.645275], [-46.635816, -23.645339], [-46.635401, -23.645448], [-46.635124, -23.645527], [-46.634529, -23.645684], [-46.6345, -23.645691], [-46.634051, -23.645815], [-46.63371, -23.645902], [-46.633471, -23.645976], [-46.633156, -23.646102], [-46.633143, -23.646107], [-46.63275, -23.646283], [-46.632691, -23.646241], [-46.632168, -23.646653], [-46.63189, -23.646854], [-46.631797, -23.646927], [-46.631776, -23.646883], [-46.631255, -23.645435], [-46.631048, -23.644675], [-46.630935, -23.644199], [-46.631045, -23.644173], [-46.631159, -23.644155], [-46.631449, -23.644118], [-46.631484, -23.644118], [-46.632233, -23.644052], [-46.632295, -23.644051], [-46.632312, -23.64422], [-46.632316, -23.6444], [-46.632367, -23.644402], [-46.633013, -23.644423], [-46.633181, -23.644437], [-46.633572, -23.644439], [-46.633828, -23.644437], [-46.634831, -23.644467], [-46.635213, -23.644468], [-46.635202, -23.644428], [-46.635167, -23.644133], [-46.635111, -23.643747], [-46.635098, -23.643617], [-46.635322, -23.643623], [-46.635714, -23.643606], [-46.635745, -23.644028], [-46.635757, -23.644186], [-46.635763, -23.64425], [-46.635816, -23.644438], [-46.635829, -23.644486], [-46.635896, -23.6447], [-46.635931, -23.644809], [-46.635816, -23.644839], [-46.635682, -23.644873], [-46.635967, -23.645086], [-46.636024, -23.645104], [-46.636096, -23.645142], [-46.636156, -23.645168], [-46.636218, -23.645202], [-46.636226, -23.645208]]	355030838000197	JABAQUARA
[[-46.644577, -23.650253], [-46.644622, -23.650321], [-46.644684, -23.650364], [-46.644846, -23.650414], [-46.645101, -23.650479], [-46.645175, -23.650508], [-46.645226, -23.650556], [-46.645384, -23.650811], [-46.645551, -23.651092], [-46.645819, -23.651521], [-46.645874, -23.651607], [-46.646038, -23.651521], [-46.646233, -23.651428], [-46.646373, -23.651348], [-46.646428, -23.651317], [-46.646568, -23.651521], [-46.646835, -23.65196], [-46.646975, -23.652185], [-46.646751, -23.652294], [-46.646233, -23.65256], [-46.645711, -23.65284], [-46.645367, -23.653021], [-46.645195, -23.65308], [-46.645006, -23.6531], [-46.6448, -23.6531], [-46.644767, -23.652752], [-46.644726, -23.65251], [-46.64466, -23.652286], [-46.644538, -23.651974], [-46.644417, -23.651716], [-46.644298, -23.651521], [-46.644143, -23.651298], [-46.643853, -23.650978], [-46.64365, -23.650778], [-46.643523, -23.650628], [-46.643412, -23.650482], [-46.6433, -23.650304], [-46.643181, -23.650127], [-46.643042, -23.649955], [-46.642824, -23.649734], [-46.642576, -23.649536], [-46.642295, -23.649362], [-46.642038, -23.649175], [-46.641865, -23.64902], [-46.641677, -23.648814], [-46.641562, -23.648653], [-46.641479, -23.648537], [-46.641352, -23.648341], [-46.641209, -23.64811], [-46.641122, -23.647926], [-46.641064, -23.647762], [-46.641024, -23.647597], [-46.640984, -23.647312], [-46.640868, -23.646944], [-46.641024, -23.646781], [-46.641089, -23.646724], [-46.641058, -23.646773], [-46.641057, -23.646832], [-46.641072, -23.6469], [-46.641113, -23.647026], [-46.641165, -23.647096], [-46.641238, -23.647153], [-46.641466, -23.647283], [-46.64187, -23.64751], [-46.642182, -23.647672], [-46.642255, -23.647724], [-46.642572, -23.647901], [-46.642818, -23.648042], [-46.64335, -23.648339], [-46.64328, -23.648381], [-46.642849, -23.648592], [-46.642441, -23.648789], [-46.642652, -23.648931], [-46.643467, -23.649386], [-46.643814, -23.649577], [-46.643961, -23.649655], [-46.644082, -23.649699], [-46.64414, -23.649713], [-46.641674, -23.64786], [-46.642161, -23.648147], [-46.642368, -23.647849], [-46.641856, -23.647583], [-46.641674, -23.64786], [-46.642231, -23.649244], [-46.642744, -23.649541], [-46.642894, -23.649224], [-46.642688, -23.649065], [-46.641899, -23.648615], [-46.641723, -23.648769], [-46.642231, -23.649244]]	355030838000025	JABAQUARA
[[-46.644729, -23.643433], [-46.644785, -23.643677], [-46.6448, -23.64376], [-46.644839, -23.643963], [-46.644856, -23.644132], [-46.644877, -23.644405], [-46.644876, -23.644464], [-46.644896, -23.644695], [-46.644918, -23.645003], [-46.64493, -23.645166], [-46.644937, -23.645286], [-46.644948, -23.645449], [-46.644965, -23.645694], [-46.644994, -23.645953], [-46.645, -23.645984], [-46.645015, -23.646126], [-46.645032, -23.646245], [-46.645045, -23.646313], [-46.6452, -23.646873], [-46.645277, -23.647111], [-46.6454, -23.647414], [-46.645533, -23.647709], [-46.645726, -23.64806], [-46.645796, -23.648175], [-46.645664, -23.648195], [-46.645516, -23.648277], [-46.644723, -23.648045], [-46.644404, -23.647972], [-46.644243, -23.647756], [-46.64404, -23.64743], [-46.643788, -23.647041], [-46.643718, -23.64691], [-46.643494, -23.646542], [-46.643378, -23.646381], [-46.643345, -23.646313], [-46.643325, -23.646263], [-46.642413, -23.644782], [-46.64261, -23.644713], [-46.642785, -23.644617], [-46.6429, -23.644523], [-46.643263, -23.64417], [-46.643421, -23.643999], [-46.643905, -23.643488], [-46.643905, -23.643423], [-46.643962, -23.643399], [-46.644191, -23.643383], [-46.644413, -23.643377], [-46.644591, -23.643385]]	355030838000049	JABAQUARA
[[-46.631238, -23.636405], [-46.631299, -23.636366], [-46.631381, -23.636311], [-46.631541, -23.636353], [-46.63188, -23.636426], [-46.632013, -23.636459], [-46.632111, -23.636493], [-46.632276, -23.636557], [-46.632523, -23.63665], [-46.632637, -23.636692], [-46.632619, -23.636763], [-46.632594, -23.636847], [-46.632563, -23.636966], [-46.632546, -23.637023], [-46.63239, -23.637053], [-46.632247, -23.637082], [-46.632116, -23.637132], [-46.632002, -23.637214], [-46.631924, -23.637304], [-46.631887, -23.637367], [-46.63185, -23.637492], [-46.631851, -23.63759], [-46.631879, -23.637694], [-46.631922, -23.637769], [-46.631959, -23.63782], [-46.632058, -23.637936], [-46.632183, -23.638084], [-46.632073, -23.638139], [-46.632022, -23.638172], [-46.631938, -23.638267], [-46.631898, -23.638326], [-46.631866, -23.638408], [-46.631831, -23.638513], [-46.631805, -23.638653], [-46.631792, -23.638808], [-46.631786, -23.638956], [-46.631808, -23.639188], [-46.63183, -23.639392], [-46.631844, -23.639544], [-46.631857, -23.639688], [-46.631868, -23.639782], [-46.631894, -23.640005], [-46.631914, -23.64022], [-46.631936, -23.640411], [-46.63195, -23.640551], [-46.631961, -23.640652], [-46.631967, -23.640733], [-46.631999, -23.641105], [-46.632022, -23.641286], [-46.632042, -23.641522], [-46.631964, -23.641528], [-46.631624, -23.641553], [-46.631436, -23.641568], [-46.631094, -23.641596], [-46.630843, -23.641615], [-46.630657, -23.641626], [-46.630563, -23.641631], [-46.630518, -23.641175], [-46.630507, -23.640841], [-46.63049, -23.640521], [-46.630471, -23.640283], [-46.630457, -23.639915], [-46.630435, -23.639562], [-46.630412, -23.639181], [-46.630415, -23.63894], [-46.630403, -23.638741], [-46.630363, -23.638131], [-46.630298, -23.636938], [-46.630293, -23.636852], [-46.630253, -23.636185], [-46.630253, -23.63618], [-46.630385, -23.636239], [-46.63049, -23.636277], [-46.630529, -23.636296], [-46.630528, -23.63634], [-46.630558, -23.636571], [-46.630573, -23.636668], [-46.630591, -23.636707], [-46.630608, -23.636727], [-46.630634, -23.636742], [-46.630684, -23.636749], [-46.630723, -23.636748], [-46.630834, -23.636724], [-46.630926, -23.636705], [-46.631016, -23.636681], [-46.631056, -23.636668], [-46.631086, -23.636649], [-46.631111, -23.636622], [-46.631141, -23.636554], [-46.631172, -23.636489], [-46.631206, -23.636433], [-46.631503, -23.637867], [-46.631516, -23.638159], [-46.631783, -23.638267], [-46.632082, -23.638051], [-46.631906, -23.637844], [-46.631503, -23.637867]]	355030838000251	JABAQUARA
